loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,dti,bad_loans
35000, 60 months,10.99,5,11,MORTGAGE,48712.0,6.08,0
6000, 36 months,7.49,6,11,MORTGAGE,45000.0,18.77,0
5000, 36 months,8.9,6,1,RENT,41000.0,8.78,1
20000, 36 months,11.83,5,2,MORTGAGE,76000.0,10.72,1
35000, 60 months,17.99,2,10,RENT,115000.0,13.11,0
11000, 36 months,9.91,5,4,RENT,58195.0,13.4,0
20000, 36 months,13.49,4,7,MORTGAGE,47000.0,19.86,0
8500, 36 months,16.07,3,3,RENT,31800.0,23.07,1
14800, 36 months,18.53,1,8,MORTGAGE,60000.0,1.58,1
11500, 36 months,17.56,3,7,RENT,40000.0,10.53,1
35000, 60 months,20.3,2,3,MORTGAGE,81600.0,15.29,1
6250, 36 months,19.52,3,7,RENT,30900.0,14.56,1
1600, 36 months,13.57,4,3,OWN,12360.0,21.46,1
6200, 36 months,17.76,3,11,MORTGAGE,51200.0,32.16,1
4200, 36 months,9.99,5,11,OWN,50988.0,13.67,0
19200, 36 months,17.56,3,6,RENT,56000.0,23.05,1
7500, 36 months,13.57,4,9,RENT,37500.0,13.02,1
4000, 36 months,6.62,6,0,MORTGAGE,44000.0,1.53,0
30225, 60 months,19.69,2,0,MORTGAGE,54000.0,20.22,0
5550, 36 months,9.99,5,3,OWN,38400.0,10.0,0
33000, 36 months,18.64,2,1,MORTGAGE,115000.0,7.11,1
8975, 36 months,10.64,5,3,RENT,26000.0,13.62,1
4650, 36 months,18.85,3,4,RENT,56500.0,16.22,1
25000, 60 months,20.62,1,6,MORTGAGE,136000.0,9.43,0
10000, 60 months,17.1,4,11,MORTGAGE,38000.0,20.12,1
9950, 36 months,17.76,3,3,MORTGAGE,49000.0,16.73,1
1600, 60 months,20.3,2,3,RENT,18000.0,0.0,0
8000, 36 months,15.88,4,7,MORTGAGE,45000.0,17.63,1
10800, 60 months,22.48,0,9,OWN,87000.0,19.09,1
5000, 36 months,7.9,6,0,MORTGAGE,45600.0,17.16,0
17000, 36 months,14.3,4,2,MORTGAGE,47000.0,12.89,1
30000, 60 months,16.89,3,6,MORTGAGE,100000.0,7.12,0
18000, 60 months,12.42,5,11,MORTGAGE,75000.0,24.02,0
23975, 36 months,12.53,5,11,RENT,49896.0,12.46,1
15000, 36 months,11.26,5,8,MORTGAGE,62004.0,5.46,1
5600, 36 months,9.99,5,1,RENT,36276.0,4.5,0
20000, 60 months,19.91,2,2,RENT,41600.0,15.35,1
8000, 36 months,6.54,6,3,RENT,113300.0,12.75,1
9600, 36 months,19.52,3,11,RENT,28488.0,13.65,1
23000, 60 months,18.25,3,11,RENT,75000.0,5.78,0
12000, 36 months,8.9,6,7,RENT,80800.0,20.91,0
8000, 36 months,15.99,3,9,MORTGAGE,88000.0,17.84,0
30000, 60 months,19.69,2,1,RENT,160000.0,20.5,1
12500, 36 months,11.49,5,5,RENT,60000.0,12.44,0
16000, 36 months,23.7,1,7,RENT,53000.0,15.15,1
8000, 36 months,13.49,4,6,RENT,50000.0,8.57,1
2800, 36 months,7.51,6,4,RENT,27000.0,13.2,1
15000, 36 months,11.12,5,8,MORTGAGE,106000.0,9.54,1
10000, 60 months,11.49,5,5,MORTGAGE,45000.0,5.41,0
10000, 36 months,16.0,3,3,MORTGAGE,50000.0,19.18,1
9250, 36 months,18.85,3,11,MORTGAGE,76400.0,25.62,1
11500, 36 months,14.59,3,4,RENT,30000.0,21.04,1
13000, 36 months,7.9,6,4,RENT,33000.0,10.87,0
35000, 36 months,14.79,4,11,MORTGAGE,215000.0,8.29,0
5000, 36 months,15.62,3,4,MORTGAGE,165000.0,11.07,0
2100, 60 months,14.83,3,11,RENT,45000.0,14.11,1
4500, 36 months,9.99,5,4,MORTGAGE,38000.0,14.46,1
11975, 36 months,9.99,5,4,RENT,30000.0,21.48,0
35000, 60 months,20.3,2,8,MORTGAGE,130000.0,9.87,1
5000, 36 months,6.92,6,5,RENT,35004.0,21.08,1
9200, 60 months,14.83,3,0,OWN,30000.0,19.28,1
6000, 36 months,11.99,5,2,RENT,89700.0,14.73,1
10000, 36 months,10.37,5,11,RENT,43200.0,9.97,1
12000, 36 months,12.42,5,6,RENT,62400.0,16.85,0
6000, 36 months,11.49,5,11,MORTGAGE,70000.0,6.84,0
15000, 36 months,7.9,6,11,MORTGAGE,48000.0,3.15,0
14000, 36 months,10.65,5,4,RENT,48880.0,21.95,0
5200, 36 months,7.51,6,4,MORTGAGE,70000.0,13.34,0
12000, 60 months,7.9,6,11,MORTGAGE,52000.0,9.69,0
14000, 36 months,7.88,6,1,RENT,30548.0,18.38,1
4800, 36 months,14.65,4,3,RENT,14400.0,2.08,0
5000, 36 months,12.69,5,3,MORTGAGE,70000.0,7.99,0
30000, 60 months,19.42,2,11,MORTGAGE,100000.0,6.58,0
16000, 36 months,16.28,1,2,RENT,25000.0,5.09,1
17600, 36 months,7.9,6,11,MORTGAGE,87048.0,17.3,0
20000, 60 months,21.6,2,4,MORTGAGE,70000.0,13.97,1
18000, 36 months,14.22,4,6,MORTGAGE,72000.0,14.88,1
5600, 60 months,12.68,4,2,RENT,31000.0,16.45,1
18000, 36 months,10.64,5,11,MORTGAGE,64000.0,15.49,1
9600, 36 months,11.99,5,6,MORTGAGE,65000.0,15.27,0
4000, 36 months,11.71,5,7,RENT,32993.0,12.37,1
4800, 36 months,14.65,4,9,MORTGAGE,46525.0,13.49,1
15000, 36 months,7.49,6,6,MORTGAGE,70000.0,10.44,0
20000, 60 months,14.65,4,11,MORTGAGE,50000.0,18.14,1
3500, 36 months,9.99,5,3,MORTGAGE,60000.0,6.16,0
6000, 36 months,12.84,4,11,RENT,31500.0,5.83,1
17500, 36 months,13.49,4,6,RENT,58000.0,10.97,0
14500, 36 months,7.49,6,11,MORTGAGE,76500.0,0.0,1
22000, 36 months,15.22,4,10,MORTGAGE,84500.0,30.29,1
25000, 36 months,18.3,1,3,RENT,235000.0,7.28,1
20000, 36 months,11.54,4,1,MORTGAGE,96000.0,17.81,1
1400, 36 months,8.49,6,7,RENT,24960.0,19.76,0
5000, 36 months,12.99,5,1,MORTGAGE,52000.0,13.75,1
8000, 60 months,10.37,5,0,MORTGAGE,59400.0,10.32,1
3750, 36 months,18.85,3,1,MORTGAGE,33280.0,20.05,1
2575, 36 months,15.96,4,1,RENT,44420.0,19.67,1
12000, 36 months,5.99,6,3,MORTGAGE,44000.0,13.66,0
30000, 60 months,20.2,3,10,RENT,80000.0,15.05,1
7200, 36 months,7.9,6,0,MORTGAGE,72000.0,18.5,0
16000, 60 months,17.19,2,11,MORTGAGE,118527.0,4.38,1
11200, 36 months,9.91,5,8,RENT,85000.0,26.87,0
4500, 36 months,13.49,4,4,OWN,55000.0,21.4,1
4000, 36 months,15.27,4,0,OWN,25000.0,12.62,1
30000, 36 months,6.62,6,6,MORTGAGE,61500.0,15.4,1
6250, 36 months,16.78,4,9,MORTGAGE,28114.0,31.54,1
24250, 60 months,9.62,5,5,MORTGAGE,65004.0,15.38,1
14000, 36 months,10.99,5,5,OWN,40000.0,13.71,0
6800, 60 months,16.49,3,0,MORTGAGE,40000.0,23.28,1
15000, 60 months,20.3,2,6,RENT,75000.0,15.78,0
19200, 60 months,19.42,2,3,MORTGAGE,75000.0,20.59,0
25000, 60 months,18.55,3,8,MORTGAGE,79400.0,4.37,1
25000, 36 months,12.18,5,1,RENT,200000.0,6.28,1
20000, 60 months,17.58,3,9,MORTGAGE,94000.0,8.37,1
15000, 36 months,18.25,3,11,MORTGAGE,61000.0,17.63,1
14000, 60 months,16.99,3,11,MORTGAGE,73000.0,10.54,1
3500, 36 months,14.72,4,11,RENT,70000.0,7.08,1
6000, 60 months,20.16,0,11,RENT,24000.0,4.5,1
35000, 60 months,21.28,1,7,MORTGAGE,128000.0,16.45,1
10000, 36 months,5.42,6,7,MORTGAGE,50000.0,10.08,1
5000, 36 months,17.39,2,1,OWN,77000.0,23.19,1
7000, 36 months,19.39,2,8,RENT,43000.0,5.64,0
2800, 36 months,10.65,5,11,RENT,15600.0,20.92,0
6000, 36 months,15.1,4,6,MORTGAGE,20000.0,10.86,1
20000, 60 months,12.99,4,5,MORTGAGE,51000.0,17.41,0
12000, 60 months,21.6,2,9,RENT,75000.0,20.46,1
7350, 36 months,11.99,5,7,MORTGAGE,220000.0,8.67,0
11500, 60 months,16.78,4,6,MORTGAGE,42000.0,29.26,1
15000, 60 months,13.99,4,4,MORTGAGE,65000.0,20.66,1
5400, 36 months,8.9,6,11,MORTGAGE,50000.0,22.39,0
5800, 36 months,5.79,6,11,RENT,32400.0,21.7,1
10000, 36 months,10.65,5,11,RENT,58000.0,9.72,0
8000, 36 months,6.99,6,1,MORTGAGE,93000.0,13.47,0
20000, 36 months,14.65,4,5,MORTGAGE,90000.0,18.17,0
16000, 36 months,8.9,6,9,RENT,42856.0,8.93,0
9600, 36 months,6.62,6,5,MORTGAGE,54000.0,2.78,0
12000, 36 months,7.51,6,5,RENT,32000.0,19.05,0
14400, 36 months,11.71,5,2,RENT,80000.0,16.35,0
10000, 36 months,13.49,4,6,RENT,67000.0,11.34,0
16000, 36 months,14.54,3,11,MORTGAGE,55530.0,12.99,1
8825, 36 months,5.99,6,5,MORTGAGE,64000.0,1.59,0
12000, 36 months,10.99,5,1,RENT,57000.0,18.23,0
13000, 60 months,22.2,2,8,RENT,53000.0,14.24,1
3000, 60 months,12.73,4,3,RENT,60000.0,17.66,1
24000, 36 months,9.99,5,7,MORTGAGE,112689.0,4.23,0
22750, 60 months,19.52,3,5,RENT,52000.0,14.61,1
25000, 60 months,13.49,4,0,MORTGAGE,50000.0,10.9,1
25000, 36 months,10.59,5,11,OWN,125000.0,29.21,0
14000, 36 months,14.84,3,6,RENT,56000.0,24.6,1
4200, 36 months,21.15,2,11,RENT,110000.0,13.89,1
12000, 36 months,7.9,6,6,RENT,110000.0,4.85,0
8000, 36 months,19.79,0,1,RENT,85000.0,9.94,1
8875, 36 months,15.1,4,6,RENT,50000.0,5.16,1
12000, 36 months,12.85,5,0,RENT,36000.0,12.2,1
12000, 36 months,14.27,4,1,RENT,40320.0,6.76,0
12375, 36 months,14.27,4,11,RENT,36000.0,23.03,0
18200, 36 months,11.99,5,9,MORTGAGE,55000.0,10.3,1
7000, 36 months,5.42,6,11,MORTGAGE,93000.0,19.19,0
10000, 36 months,20.99,1,3,MORTGAGE,120000.0,22.36,0
8000, 60 months,23.7,1,9,MORTGAGE,90000.0,17.84,1
21600, 36 months,16.2,4,0,OWN,52000.0,24.12,1
11000, 36 months,16.2,4,11,MORTGAGE,70000.0,22.27,1
6200, 36 months,8.49,6,4,RENT,50606.0,8.56,0
10150, 36 months,8.49,6,0,OWN,33000.0,20.76,0
5900, 36 months,7.49,6,2,OWN,15600.0,15.69,1
18825, 60 months,16.99,3,3,RENT,43000.0,21.76,1
25000, 60 months,16.02,3,11,RENT,67200.0,14.86,1
14000, 60 months,19.52,3,11,MORTGAGE,90000.0,17.56,1
2800, 36 months,6.03,6,4,MORTGAGE,53000.0,7.02,0
3150, 36 months,15.27,4,6,RENT,53000.0,4.37,0
12000, 36 months,6.99,6,11,MORTGAGE,92000.0,1.53,0
10000, 36 months,13.49,4,11,RENT,30000.0,20.96,1
14000, 36 months,14.27,4,6,MORTGAGE,86000.0,8.86,0
3500, 36 months,15.88,4,11,MORTGAGE,72000.0,31.32,1
24250, 60 months,23.91,0,8,MORTGAGE,120000.0,12.96,0
10000, 60 months,15.57,3,4,MORTGAGE,48000.0,7.1,1
2000, 36 months,9.91,5,6,RENT,35000.0,6.86,0
3200, 36 months,16.07,3,3,RENT,42000.0,1.97,1
6200, 36 months,5.99,6,5,RENT,72000.0,27.58,0
12000, 60 months,19.42,2,11,OWN,54000.0,7.67,1
5800, 60 months,16.49,3,6,RENT,45000.0,1.49,1
8000, 36 months,15.31,4,11,MORTGAGE,70000.0,3.11,1
14000, 36 months,11.55,5,6,MORTGAGE,115000.0,9.49,1
8000, 36 months,22.2,2,11,RENT,50000.0,16.49,1
8000, 36 months,11.99,5,11,MORTGAGE,85000.0,10.24,0
7200, 36 months,14.82,2,7,RENT,54000.0,9.67,1
16950, 60 months,23.28,1,11,OWN,48000.0,8.5,1
25000, 60 months,15.99,3,4,MORTGAGE,60000.0,19.16,1
16500, 60 months,16.78,4,1,MORTGAGE,62000.0,17.83,1
12000, 60 months,16.77,3,11,MORTGAGE,80600.0,20.5,0
7500, 36 months,6.62,6,10,MORTGAGE,140000.0,5.69,0
15000, 60 months,15.88,4,11,MORTGAGE,83000.0,5.57,1
22000, 36 months,17.58,1,6,MORTGAGE,202000.0,14.03,1
25000, 36 months,19.04,1,5,MORTGAGE,61365.0,9.84,1
1300, 36 months,10.59,5,5,RENT,89000.0,5.18,0
20000, 36 months,15.27,4,7,MORTGAGE,90000.0,13.6,1
1000, 36 months,14.96,3,0,RENT,10200.0,1.76,1
9200, 60 months,16.77,3,8,RENT,72000.0,6.27,0
4800, 36 months,12.42,5,11,MORTGAGE,108000.0,9.64,0
3675, 36 months,8.49,6,3,RENT,19200.0,17.0,0
14400, 60 months,15.27,4,7,MORTGAGE,42000.0,4.43,0
5000, 36 months,11.28,4,11,RENT,83004.0,13.53,1
14000, 60 months,9.99,5,11,MORTGAGE,42000.0,11.57,0
5000, 60 months,13.61,4,4,RENT,45000.0,21.81,1
16800, 60 months,18.25,3,11,MORTGAGE,70000.0,21.5,0
29500, 60 months,18.79,2,8,MORTGAGE,180000.0,4.56,1
4000, 60 months,13.49,4,6,RENT,29004.0,19.65,0
12000, 36 months,16.49,3,7,RENT,130000.0,3.54,0
7950, 36 months,10.99,5,11,RENT,50700.0,7.55,0
15000, 36 months,14.27,4,7,MORTGAGE,192000.0,11.58,0
22000, 60 months,14.17,4,6,RENT,80000.0,9.48,1
12000, 36 months,10.99,5,5,RENT,48000.0,13.23,1
12000, 36 months,7.51,6,4,RENT,36500.0,24.1,0
7000, 36 months,6.99,6,5,MORTGAGE,75000.0,21.41,0
10000, 36 months,11.71,5,6,RENT,50000.0,16.01,0
6500, 60 months,10.38,5,11,RENT,63000.0,10.02,1
11250, 60 months,13.99,4,6,MORTGAGE,64000.0,12.68,1
12000, 36 months,6.62,6,1,MORTGAGE,50000.0,15.77,0
16000, 60 months,13.68,4,3,RENT,110000.0,9.81,1
5000, 36 months,12.99,4,1,RENT,50000.0,17.02,1
35000, 60 months,17.27,3,11,MORTGAGE,128800.0,8.55,0
2500, 60 months,10.65,5,11,RENT,66000.0,21.95,0
31400, 36 months,14.27,4,11,MORTGAGE,250000.0,7.86,0
23675, 60 months,12.99,4,5,MORTGAGE,40896.0,25.12,0
12000, 36 months,15.62,3,11,MORTGAGE,65000.0,15.8,0
8250, 60 months,19.91,2,4,RENT,27500.0,20.25,1
2400, 36 months,16.77,3,4,RENT,32400.0,17.0,0
12725, 60 months,10.99,5,10,OWN,90000.0,24.05,0
3000, 36 months,10.65,5,11,MORTGAGE,86004.0,13.37,1
10000, 36 months,10.59,5,1,MORTGAGE,38000.0,14.75,1
8000, 36 months,10.99,5,11,MORTGAGE,42000.0,17.37,0
3750, 36 months,15.65,1,6,MORTGAGE,7280.0,17.31,1
14000, 36 months,13.68,4,1,RENT,102000.0,13.07,1
4000, 36 months,7.49,6,2,RENT,30000.0,4.36,0
8000, 36 months,10.99,5,3,MORTGAGE,50000.0,22.88,1
6500, 36 months,8.9,6,8,MORTGAGE,75000.0,23.82,0
8000, 36 months,15.61,4,4,RENT,30000.0,29.6,1
23450, 36 months,7.9,6,6,MORTGAGE,95000.0,13.47,0
8875, 36 months,14.98,4,0,RENT,23148.0,28.88,1
3000, 36 months,6.62,6,11,MORTGAGE,55000.0,14.07,0
11325, 36 months,9.91,5,6,RENT,29000.0,16.8,0
15000, 36 months,17.56,3,11,MORTGAGE,47000.0,7.48,1
12000, 60 months,13.49,4,1,RENT,34560.0,7.12,1
19200, 36 months,10.59,4,3,RENT,36000.0,0.33,1
27500, 60 months,15.23,4,10,MORTGAGE,77318.0,18.89,1
8000, 36 months,6.03,6,10,OWN,35400.0,9.42,0
12000, 36 months,8.9,6,0,RENT,39600.0,10.64,0
15000, 60 months,14.33,4,7,RENT,45000.0,22.19,1
17600, 60 months,18.64,2,11,MORTGAGE,65000.0,11.21,1
1000, 36 months,7.88,6,0,RENT,12000.0,19.0,1
6400, 36 months,9.99,5,1,MORTGAGE,41000.0,18.0,0
18000, 36 months,7.51,6,8,MORTGAGE,115000.0,15.99,0
22800, 36 months,17.57,3,1,MORTGAGE,57000.0,23.16,1
35000, 60 months,22.2,2,3,MORTGAGE,85000.0,30.0,1
5000, 36 months,11.28,4,3,MORTGAGE,55000.0,4.65,1
5275, 36 months,7.51,6,6,OWN,50000.0,6.79,0
5000, 36 months,24.08,1,4,RENT,95000.0,19.37,1
5600, 36 months,7.9,6,9,MORTGAGE,32000.0,23.85,0
2400, 36 months,13.49,4,1,OWN,12996.0,4.71,0
9750, 36 months,18.25,3,0,RENT,25000.0,11.57,0
9000, 36 months,7.9,6,7,RENT,38400.0,17.62,0
13200, 60 months,18.17,1,4,MORTGAGE,115000.0,0.35,1
5000, 36 months,6.03,6,9,RENT,60996.0,15.54,0
12000, 36 months,16.49,3,5,RENT,65000.0,11.67,0
35000, 60 months,23.1,2,7,MORTGAGE,202000.0,16.41,1
4800, 36 months,10.99,5,11,MORTGAGE,94000.0,13.03,0
18225, 60 months,15.88,4,9,MORTGAGE,60000.0,12.84,1
6000, 60 months,10.99,5,3,RENT,63120.0,8.27,0
31300, 60 months,23.63,1,11,MORTGAGE,70000.0,20.78,1
5000, 36 months,7.51,6,9,OWN,30000.0,18.72,0
8500, 36 months,7.49,6,5,MORTGAGE,48000.0,13.14,0
5000, 36 months,8.9,6,1,RENT,28800.0,18.54,0
10000, 36 months,18.55,3,11,RENT,53000.0,13.27,1
13000, 36 months,5.42,6,6,MORTGAGE,102000.0,16.06,0
8000, 36 months,11.71,5,0,MORTGAGE,86244.0,20.8,0
16450, 36 months,20.8,2,7,RENT,70000.0,13.82,1
6000, 36 months,15.96,4,6,RENT,98000.0,16.7,0
7000, 36 months,11.71,5,5,OWN,39120.0,21.01,0
16000, 60 months,23.5,1,6,RENT,50000.0,7.98,1
9000, 36 months,13.49,4,1,RENT,30000.0,10.08,1
12000, 60 months,11.49,5,5,MORTGAGE,61464.0,6.87,0
8500, 36 months,15.05,3,5,RENT,36000.0,18.57,1
16000, 60 months,9.99,5,4,MORTGAGE,36000.0,5.47,1
3500, 36 months,13.49,4,10,RENT,65000.0,22.15,0
14000, 36 months,6.62,6,11,MORTGAGE,150000.0,9.42,0
8125, 36 months,17.57,3,11,MORTGAGE,40000.0,31.44,1
4800, 60 months,25.99,0,8,OWN,27600.0,24.52,1
12000, 60 months,10.36,5,8,RENT,24000.0,14.2,1
12000, 36 months,13.85,4,4,MORTGAGE,60000.0,20.88,1
5500, 36 months,11.71,5,2,RENT,18000.0,20.43,1
7900, 36 months,9.99,5,8,RENT,28000.0,19.67,0
20000, 36 months,11.14,5,5,RENT,78000.0,17.2,1
20000, 60 months,11.71,5,2,MORTGAGE,120000.0,19.42,0
15000, 36 months,7.49,6,8,MORTGAGE,35000.0,14.47,0
4500, 36 months,20.31,3,2,RENT,38000.0,15.98,1
12000, 36 months,13.68,4,9,RENT,69000.0,8.68,1
3000, 36 months,11.71,5,11,RENT,30000.0,23.11,0
5000, 60 months,22.4,2,3,MORTGAGE,54000.0,24.23,1
17500, 60 months,22.2,2,6,RENT,65000.0,5.19,1
4800, 36 months,14.79,4,2,MORTGAGE,52800.0,3.27,0
20000, 60 months,15.22,4,1,RENT,104100.0,15.63,1
12000, 36 months,7.49,6,3,RENT,65000.0,13.4,0
3500, 36 months,11.49,5,0,RENT,36000.0,19.9,1
15000, 60 months,11.71,5,6,MORTGAGE,195000.0,0.45,0
18000, 60 months,13.99,4,11,MORTGAGE,76000.0,18.25,0
10000, 36 months,7.51,6,7,MORTGAGE,30000.0,4.04,0
8000, 36 months,10.99,5,3,RENT,34000.0,13.48,0
16950, 36 months,18.25,3,3,RENT,55000.0,21.23,0
15000, 36 months,7.49,6,11,RENT,33000.0,20.18,0
1500, 36 months,15.99,3,1,RENT,36996.0,1.69,0
7200, 36 months,7.51,6,4,OWN,24000.0,9.95,0
22500, 60 months,17.27,3,4,MORTGAGE,67735.0,18.8,0
5000, 36 months,15.62,3,5,MORTGAGE,54000.0,6.98,0
10000, 36 months,16.29,3,5,RENT,45500.0,13.58,0
14000, 60 months,10.75,5,11,OWN,66000.0,14.0,1
5000, 36 months,6.62,6,6,MORTGAGE,55000.0,4.12,0
30000, 60 months,16.77,3,1,RENT,129000.0,21.69,0
3600, 36 months,10.59,5,11,RENT,65000.0,15.82,0
9500, 36 months,6.03,6,11,MORTGAGE,35000.0,7.78,0
10000, 36 months,15.61,4,2,MORTGAGE,176000.0,7.44,1
14000, 36 months,6.03,6,6,MORTGAGE,40000.0,17.19,0
7000, 36 months,15.99,3,11,OWN,144000.0,2.4,1
10000, 36 months,7.14,6,10,MORTGAGE,135000.0,6.17,1
21000, 36 months,12.42,5,7,MORTGAGE,158000.0,12.16,0
5000, 36 months,6.03,6,11,MORTGAGE,95000.0,5.05,0
6000, 36 months,12.69,5,11,MORTGAGE,50000.0,15.31,0
3000, 36 months,12.42,5,3,RENT,28800.0,24.38,0
2400, 36 months,11.71,5,1,RENT,24500.0,22.33,0
30000, 60 months,21.0,2,5,MORTGAGE,125000.0,31.9,1
35000, 60 months,19.03,2,11,MORTGAGE,125000.0,18.06,0
19750, 36 months,11.99,5,9,OWN,45000.0,24.53,1
10000, 36 months,14.27,4,11,RENT,90000.0,11.43,1
35000, 60 months,12.99,4,11,MORTGAGE,120000.0,5.13,0
14400, 36 months,8.9,6,11,MORTGAGE,218000.0,8.6,0
12300, 36 months,20.31,3,8,RENT,35397.0,25.36,1
10000, 60 months,11.49,5,11,MORTGAGE,100000.0,4.37,1
14475, 36 months,15.27,4,4,RENT,50000.0,23.69,0
8000, 36 months,18.55,3,7,RENT,25000.0,23.95,1
18000, 36 months,8.9,6,10,MORTGAGE,70000.0,17.76,0
15000, 60 months,13.68,4,9,RENT,41000.0,26.87,1
18000, 60 months,19.69,2,11,MORTGAGE,122406.0,16.89,0
28000, 60 months,12.42,5,5,MORTGAGE,85000.0,15.87,0
20000, 60 months,12.42,5,6,OWN,66000.0,11.29,0
9000, 36 months,14.11,3,4,MORTGAGE,50004.0,8.21,1
3000, 36 months,15.23,4,9,MORTGAGE,53000.0,19.4,0
25000, 60 months,21.74,1,11,RENT,57000.0,14.97,1
8400, 36 months,14.3,4,0,MORTGAGE,27310.0,19.47,1
10000, 36 months,7.49,6,4,RENT,38400.0,14.22,0
12000, 36 months,7.51,6,6,MORTGAGE,75000.0,14.5,0
11000, 36 months,6.62,6,11,RENT,37000.0,18.78,0
6000, 36 months,6.03,6,11,MORTGAGE,150000.0,8.1,0
4800, 36 months,7.62,6,2,MORTGAGE,104000.0,12.89,1
24000, 60 months,17.99,2,11,RENT,65088.0,14.16,0
6800, 36 months,12.69,5,6,MORTGAGE,34600.0,18.1,0
35000, 60 months,22.74,0,5,MORTGAGE,113500.0,23.25,1
9000, 36 months,6.03,6,9,MORTGAGE,41000.0,34.75,1
12000, 36 months,13.49,4,8,MORTGAGE,75000.0,16.29,0
6000, 36 months,13.49,4,11,MORTGAGE,45516.0,10.18,0
6600, 36 months,14.54,3,11,RENT,58479.0,12.54,1
20000, 60 months,20.9,0,6,MORTGAGE,69000.0,21.72,1
30000, 36 months,11.99,5,11,MORTGAGE,77800.0,23.81,0
2000, 36 months,13.99,4,2,RENT,22000.0,24.0,0
16000, 36 months,16.77,3,11,MORTGAGE,144000.0,21.03,0
5600, 36 months,8.9,6,1,RENT,19200.0,13.19,0
4500, 36 months,10.65,5,3,RENT,91500.0,11.67,0
15000, 36 months,12.99,4,5,RENT,120000.0,4.82,0
10000, 36 months,10.37,5,6,RENT,27600.0,1.74,1
13000, 60 months,20.25,1,11,MORTGAGE,48000.0,7.83,0
20000, 60 months,12.42,5,9,OWN,65000.0,10.23,0
4800, 36 months,10.65,5,4,RENT,24500.0,3.38,0
15000, 60 months,17.56,2,4,RENT,77000.0,13.03,1
15000, 60 months,18.79,2,6,RENT,62000.0,10.78,0
2200, 36 months,15.23,4,4,RENT,24000.0,3.25,0
14000, 36 months,14.65,4,7,RENT,85000.0,5.55,0
9500, 36 months,12.69,5,6,MORTGAGE,52000.0,18.95,1
7000, 36 months,10.99,5,8,MORTGAGE,26000.0,12.46,0
4500, 36 months,14.33,4,3,RENT,23160.0,22.64,1
10000, 60 months,17.43,2,6,MORTGAGE,54000.0,10.96,1
6400, 36 months,11.71,5,6,RENT,80000.0,5.95,0
7500, 36 months,10.59,5,11,RENT,36000.0,7.6,1
28000, 36 months,7.49,6,9,MORTGAGE,157000.0,8.23,0
15000, 36 months,12.41,4,2,RENT,350000.0,5.86,1
2000, 36 months,19.52,3,11,OWN,43200.0,15.0,1
7800, 36 months,16.29,3,11,RENT,93158.0,21.71,0
4000, 36 months,12.99,4,1,RENT,86400.0,4.57,0
20050, 36 months,17.58,3,8,RENT,67500.0,24.84,0
18500, 36 months,8.49,6,4,MORTGAGE,115000.0,18.62,0
22500, 36 months,14.27,4,8,RENT,70000.0,12.07,0
5000, 36 months,6.03,6,9,RENT,36396.0,2.92,0
10000, 36 months,14.3,4,1,RENT,60000.0,19.88,1
5000, 36 months,7.49,6,6,RENT,58000.0,14.46,0
8000, 36 months,12.53,5,4,OWN,36000.0,10.37,1
2800, 36 months,6.99,6,1,RENT,40800.0,15.44,0
10000, 60 months,23.7,1,7,RENT,44000.0,17.46,1
13650, 36 months,15.22,4,2,RENT,38000.0,31.52,1
24000, 60 months,17.56,2,11,MORTGAGE,96000.0,17.45,1
1800, 36 months,13.49,4,8,RENT,40000.0,10.56,1
18000, 60 months,20.8,2,5,RENT,45000.0,8.17,1
10000, 36 months,17.27,3,6,RENT,72000.0,12.62,0
3000, 60 months,16.45,2,3,RENT,22000.0,9.0,1
16000, 60 months,16.82,2,11,OWN,55000.0,22.56,1
20000, 60 months,17.56,3,11,RENT,65000.0,29.06,1
16000, 36 months,9.91,5,8,RENT,65000.0,10.36,0
12000, 36 months,10.65,5,4,MORTGAGE,60000.0,16.98,0
30000, 60 months,24.5,1,9,MORTGAGE,75000.0,26.4,1
8000, 36 months,6.62,6,8,MORTGAGE,70000.0,7.77,0
16000, 60 months,13.49,4,11,MORTGAGE,75000.0,13.94,0
8000, 36 months,7.29,6,11,RENT,80000.0,10.81,1
17500, 36 months,10.65,5,11,MORTGAGE,78413.0,18.93,0
5000, 36 months,8.49,6,11,OWN,30422.0,3.71,0
6000, 60 months,11.49,5,6,RENT,780000.0,0.27,1
20000, 60 months,11.99,5,11,MORTGAGE,66000.0,10.11,0
15000, 36 months,15.21,3,11,RENT,54000.0,18.73,1
6000, 36 months,10.65,5,0,RENT,19200.0,17.31,0
1400, 36 months,13.49,4,7,MORTGAGE,55000.0,11.56,0
24000, 60 months,20.77,0,1,RENT,105000.0,10.18,1
7675, 36 months,13.87,3,8,OWN,42994.0,24.51,1
16400, 36 months,16.24,4,0,MORTGAGE,75000.0,17.55,1
4000, 60 months,17.99,2,11,MORTGAGE,119153.0,8.06,0
8000, 36 months,6.99,6,4,MORTGAGE,70000.0,9.19,0
21600, 36 months,7.51,6,3,MORTGAGE,70000.0,7.87,0
3900, 36 months,10.99,5,1,RENT,44500.0,6.09,1
25000, 36 months,16.02,3,4,RENT,90000.0,1.24,1
3200, 36 months,5.42,6,11,MORTGAGE,63996.0,6.51,0
19200, 60 months,22.85,0,4,RENT,80000.0,9.95,1
